global_order,shard_order,pilot_order,pilot_role,eval_split,variant,hardware_source,file_stem,image_path,cache_path,cache_sha256,clean_score_stage4,native_height,native_width,native_pixels,A_union_stage4,E_union_stage4,mu_union_stage4,PG_union_stage4,estimated_seconds,shard_id,estimated_shard_seconds
429,1,429,full_population,official_test,digital_3,huawei,portugal-119_03,test/attack/digital_3/huawei/portugal-119_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-119_03.jpg,34be985c9f3848adab9e4b770c9abb66a46e686281d4852cb7a897bbb1fa63d1,0.999850869178772,1973,3213,6339249,0.035953154703341,0.9191650476221068,25.56562992055579,1.0,899.6408357420005,0,25902.179951598424
404,2,404,full_population,official_test,digital_3,huawei,persian-087_03,test/attack/digital_3/huawei/persian-087_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/persian-087_03.jpg,981b9297fb190887ace5525f4e8b2a094d6abf592272568a6af4117285411548,0.9982516169548036,1976,3199,6321224,0.0260482779917307,0.8593494303893087,32.99064263142913,1.0,837.2651515450052,0,25902.179951598424
456,3,456,full_population,official_test,digital_3,huawei,russian-132_03,test/attack/digital_3/huawei/russian-132_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/russian-132_03.jpg,f2a4d15d37940f9c9ab2f91dbc96a59bb7bb8070cb2d30f1d84766247abc7226,0.9997853636741638,1980,3193,6322140,0.0211210128216078,0.737174470024206,34.902420459213914,1.0,828.0774253920026,0,25902.179951598424
366,4,366,full_population,official_test,digital_3,huawei,french-NF-1056,test/attack/digital_3/huawei/french-NF-1056.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-NF-1056.jpg,9e5f57131de96d3c864daae430e9a8db468a06559231f1494827b11cb7142275,0.9988779425621032,1974,3200,6316800,0.0349088145896656,0.866603574007631,24.824778045146765,1.0,825.0868478999982,0,25902.179951598424
451,5,451,full_population,official_test,digital_3,huawei,russian-01_0201_000-2ea0ec28_0,test/attack/digital_3/huawei/russian-01_0201_000-2ea0ec28_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/russian-01_0201_000-2ea0ec28_0.jpg,ac5a7a65d3bb85257f49373c14b34da4ea7bf4499952335ecbf761c9b6a2f2cd,0.9999748468399048,1974,3198,6312852,0.0290184214678246,0.9426367091270204,32.484079472489775,1.0,821.8694401759931,0,25902.179951598424
373,6,373,full_population,official_test,digital_3,huawei,indian-012_03,test/attack/digital_3/huawei/indian-012_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-012_03.jpg,84e527572cbe2f512b664046579e9d74b7593dec11b6f96c9c9f2b3aba6ae0ff,0.9912036657333374,1973,3198,6309654,0.036714691487045,0.7186663329397136,19.574353040479654,1.0,776.2231236149964,0,25902.179951598424
425,7,425,full_population,official_test,digital_3,huawei,portugal-061_03,test/attack/digital_3/huawei/portugal-061_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-061_03.jpg,806d226eb26c216514ac762c2cc5539177ecfbbd86dfd29437b6cc9d4ce7428e,0.9999791383743286,1976,3192,6307392,0.0341393082909703,0.9751388356205888,28.56352059946416,1.0,748.0591557139996,0,25902.179951598424
388,8,388,full_population,official_test,digital_3,huawei,indian-108_03,test/attack/digital_3/huawei/indian-108_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-108_03.jpg,69f45c3ba197e10562c6f6719cd06114433906f33d8a5df4f9d06ea3de83d34a,0.9292892813682556,1970,3193,6290210,0.0350020110616338,0.2442411113068787,6.977916522476458,1.0,744.8116985540009,0,25902.179951598424
424,9,424,full_population,official_test,digital_3,huawei,portugal-042_03,test/attack/digital_3/huawei/portugal-042_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-042_03.jpg,2e542a119dbc098c3d12ad5c01991df76a86ca345d48df88a903de2aab7b28f0,0.9998369216918944,1963,3206,6293378,0.0345320112664454,0.85712885390703,24.821283860169963,1.0,744.8116985540009,0,25902.179951598424
461,10,461,full_population,official_test,digital_3,huawei,russian-NF-1069,test/attack/digital_3/huawei/russian-NF-1069.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/russian-NF-1069.jpg,7ae2b03b71d7602e3fdc8ab8bc2f72995d7079b7219e8c12e3b60ea111bfe03d,0.9993323683738708,1965,3205,6297825,0.0197398308146066,0.733093367730108,37.1377736017702,1.0,744.8116985540009,0,25902.179951598424
