global_order,shard_order,pilot_order,pilot_role,eval_split,variant,hardware_source,file_stem,image_path,cache_path,cache_sha256,clean_score_stage4,native_height,native_width,native_pixels,A_union_stage4,E_union_stage4,mu_union_stage4,PG_union_stage4,estimated_seconds,shard_id,estimated_shard_seconds
537,1,537,full_population,official_test,digital_3,huawei,usa-NF-1009,test/attack/digital_3/huawei/usa-NF-1009.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1009.jpg,47948d338aa3c59e9dcfe01bc7914211f2509fa63f21e55e16b531e7fc5779f3,0.9995323419570924,1978,3202,6333556,0.0250854338384313,0.6452550364872711,25.722299269097277,1.0,843.8033844829988,8,25892.56380526141
445,2,445,full_population,official_test,digital_3,huawei,portugal-NM-1091,test/attack/digital_3/huawei/portugal-NM-1091.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NM-1091.jpg,091eaaf7f84f9986d5c6b6320d7d560c92a573b52ba7891457f272db13d2b040,0.9998617172241212,1973,3209,6331357,0.0354881267949351,0.8046345967217032,22.673346535623324,1.0,837.2651515450052,8,25892.56380526141
437,3,437,full_population,official_test,digital_3,huawei,portugal-NF-1041,test/attack/digital_3/huawei/portugal-NF-1041.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1041.jpg,02a9e61931f0ba56d7d87e5b85646117e774d21d6598206745e486bdd5ac3944,0.9998615980148317,1977,3200,6326400,0.0364638657056145,0.9361561024876912,25.673528694011875,1.0,828.0774253920026,8,25892.56380526141
436,4,436,full_population,official_test,digital_3,huawei,portugal-NF-1026,test/attack/digital_3/huawei/portugal-NF-1026.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-NF-1026.jpg,09fd5980a1b1fadad3e58f6fbb34f248c94d72371aa0d3af733f1ca84574b432,0.9995817542076112,1979,3194,6320926,0.0334697795860922,0.9065615425853968,27.085972892456716,1.0,825.0868478999982,8,25892.56380526141
1116,5,1116,full_population,official_test,facedancer,huawei,singapore-flickr_M_23543328125_d9409d5ae0_c,test/attack/facedancer/huawei/singapore-flickr_M_23543328125_d9409d5ae0_c.jpg,data/processed/policy_c_official_test/test/attack/facedancer/huawei/singapore-flickr_M_23543328125_d9409d5ae0_c.jpg,9084e8d78e811674d2db1920ad39699998f38bca19828e7c25b177e9076fc629,0.5664514899253845,1991,3172,6315452,0.0325017116747938,0.0671626172763602,2.0664332373746057,0.0,825.0868478999982,8,25892.56380526141
538,6,538,full_population,official_test,digital_3,huawei,usa-NF-1017,test/attack/digital_3/huawei/usa-NF-1017.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1017.jpg,f378cb34fd32a9fa5125d1cfc4ebfc88bdcd5686b18594b1579db23e66514dd7,0.9762005805969238,1977,3193,6312561,0.0286234065698533,0.1708733405058043,5.9697066486059365,1.0,821.8694401759931,8,25892.56380526141
448,7,448,full_population,official_test,digital_3,huawei,russian-01_0001_000-ff703650_1,test/attack/digital_3/huawei/russian-01_0001_000-ff703650_1.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/russian-01_0001_000-ff703650_1.jpg,32bc4b83019b094c0ba5030354e27d899ab9c7e828d9d25363ecd14cb53c2373,0.9974527955055236,1973,3197,6307681,0.0268082675709186,0.7688753079856904,28.680529465460783,1.0,748.0591557139996,8,25892.56380526141
335,8,335,full_population,official_test,digital_3,huawei,chinese-NF-1014,test/attack/digital_3/huawei/chinese-NF-1014.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/chinese-NF-1014.jpg,7cdb0485884f2cdd4f9aafc484d9e1948d5b8c75e78bf8b3968922c62495464a,0.9869130849838256,1970,3192,6288240,0.0317394056206506,0.4623385984163096,14.56670625600809,1.0,744.8116985540009,8,25892.56380526141
471,9,471,full_population,official_test,digital_3,huawei,turkiye-01_0079_000-01a48f56_0,test/attack/digital_3/huawei/turkiye-01_0079_000-01a48f56_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/turkiye-01_0079_000-01a48f56_0.jpg,8bf14df852e8d1026905ed664cd1b0199330c44c5b2212f276553b40a59b8b7b,0.9993517994880676,1975,3191,6302225,0.0256614132310414,0.9238823190463152,36.0027840527792,1.0,744.8116985540009,8,25892.56380526141
540,10,540,full_population,official_test,digital_3,huawei,usa-NF-1044,test/attack/digital_3/huawei/usa-NF-1044.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/usa-NF-1044.jpg,958cf4d0b058a04acfb4685e035f37edbbfd56e6d5aed16d0baa29e98402c83b,0.9956592917442322,1972,3192,6294624,0.0281309892378003,0.6327629472693885,22.49344813011864,1.0,744.8116985540009,8,25892.56380526141
