global_order,shard_order,pilot_order,pilot_role,eval_split,variant,hardware_source,file_stem,image_path,cache_path,cache_sha256,clean_score_stage4,native_height,native_width,native_pixels,A_union_stage4,E_union_stage4,mu_union_stage4,PG_union_stage4,estimated_seconds,shard_id,estimated_shard_seconds
393,1,393,full_population,official_test,digital_3,huawei,indian-NF-1075,test/attack/digital_3/huawei/indian-NF-1075.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-NF-1075.jpg,28a715b2c928dc5539861f3b69cbcc7e3ffd78e27ac713121708a6860f46ac2a,0.9658253192901612,1979,3203,6338737,0.0339966778870932,0.3803761950323039,11.18862837997216,1.0,899.6408357420005,3,25913.993470237932
294,2,294,full_population,official_test,digital_3,huawei,arabic-024_03,test/attack/digital_3/huawei/arabic-024_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-024_03.jpg,e2695a5019f3566b9ec64febe790aa6c31b7b2bcbfd5a9be702e6d75a384cfa6,0.9718388915061952,1971,3211,6328881,0.0465500931365276,0.4964952497918725,10.665827205451397,1.0,828.0774253920026,3,25913.993470237932
423,3,423,full_population,official_test,digital_3,huawei,portugal-029_03,test/attack/digital_3/huawei/portugal-029_03.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/portugal-029_03.jpg,b74d55295a90c7d326ec824f4e44b25620834e1c820f372961e7752d8ba583ea,0.9996697902679444,1970,3210,6323700,0.0372123914796717,0.789809240904162,21.224361281258076,1.0,828.0774253920026,3,25913.993470237932
347,4,347,full_population,official_test,digital_3,huawei,french-01_0006_000-f9f1aca7_0,test/attack/digital_3/huawei/french-01_0006_000-f9f1aca7_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/french-01_0006_000-f9f1aca7_0.jpg,0e279ee6d92fd687ebbe6e807ea46a35137f3226d19745dcc3e2d6dd4951f160,0.9983525276184082,1972,3204,6318288,0.0256754677849442,0.8802920901065143,34.28533795293517,1.0,825.0868478999982,3,25913.993470237932
381,5,381,full_population,official_test,digital_3,huawei,indian-01_0087_000-7edaffe9_0,test/attack/digital_3/huawei/indian-01_0087_000-7edaffe9_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-01_0087_000-7edaffe9_0.jpg,7497396eac4cc16e3083838e7d808a26f757f22067358d831fb8544fd43a4cb0,0.982804536819458,1973,3200,6313600,0.0370899328433857,0.6895161800671215,18.59038631799744,1.0,821.8694401759931,3,25913.993470237932
377,6,377,full_population,official_test,digital_3,huawei,indian-01_0062_000-c236043f_0,test/attack/digital_3/huawei/indian-01_0062_000-c236043f_0.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/indian-01_0062_000-c236043f_0.jpg,a7e34eabc44261c64a8c61358458f8fb4093524d5925849bb31278f33b01707c,0.9939523339271544,1974,3197,6310878,0.0349068703277103,0.768331077696493,22.010884117748127,1.0,776.2231236149964,3,25913.993470237932
1207,7,1207,full_population,official_test,textdiffuserft_bfei,huawei,netherland-flickr_M_23559454676_4919252d67_c,test/attack/textdiffuserft_bfei/huawei/netherland-flickr_M_23559454676_4919252d67_c.jpg,data/processed/policy_c_official_test/test/attack/textdiffuserft_bfei/huawei/netherland-flickr_M_23559454676_4919252d67_c.jpg,f280238c2610e90fca0dac911cd596f1c64aff7b30cce2667fd4cdcbc6f29f5e,0.9997689127922058,1985,3178,6308330,0.0366069942441184,0.7092877687046373,19.375744535993853,1.0,776.2231236149964,3,25913.993470237932
310,8,310,full_population,official_test,digital_3,huawei,arabic-NF-1100,test/attack/digital_3/huawei/arabic-NF-1100.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/arabic-NF-1100.jpg,1d88172f57c35ce9f32e46432829ddd0a4aae6160631c2e05df052ecbdc56f58,0.991583287715912,1972,3192,6294624,0.0430503871239966,0.7854426757231342,18.244729680614707,1.0,744.8116985540009,3,25913.993470237932
518,9,518,full_population,official_test,digital_3,huawei,ukraine-NF-1077,test/attack/digital_3/huawei/ukraine-NF-1077.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/ukraine-NF-1077.jpg,9b5d8a4f9a63d9036805810895c812c43581ce659333fbd871c166322daf42dc,0.988625168800354,1969,3194,6288986,0.0278687216031328,0.4979963954601436,17.869366329460973,1.0,744.8116985540009,3,25913.993470237932
520,10,520,full_population,official_test,digital_3,huawei,ukraine-NF-1087,test/attack/digital_3/huawei/ukraine-NF-1087.jpg,data/processed/policy_c_official_test/test/attack/digital_3/huawei/ukraine-NF-1087.jpg,7180548627b71046f1b895e5ade76c7d51d42f9641929490e1a6328a85305bc4,0.9998759031295776,1967,3199,6292433,0.0252946674203761,0.9421852150224947,37.248373317749774,1.0,744.8116985540009,3,25913.993470237932
