image_path,split,variant,file_stem,hardware_source,label,assigned_q,attack_probability,saved_attack_probability,probability_abs_error,attack_margin,predicted_attack,native_width,native_height,content_width,pad_left,pad_right,visual_contour_threshold,visual_contour_area_content,heatmap_path,overlay_path,area_union_canvas,area_face_canvas,area_text_canvas,area_padding_canvas,area_union_content,area_face_content,area_text_content,area_face_text_overlap_canvas,energy_union_canvas,energy_face_canvas,energy_text_canvas,energy_padding_canvas,energy_union_content,energy_face_content,energy_text_content,enrichment_union_canvas,enrichment_face_canvas,enrichment_text_canvas,enrichment_padding_canvas,enrichment_union_content,enrichment_face_content,enrichment_text_content,energy_gain_union_content,point_union,point_face,point_text,point_padding,point_gain_union_canvas,face_share_altered_energy,text_share_altered_energy,cam_zero,cam_max_x,cam_max_y
train/attack/digital_1/huawei/arabic-024_03.jpg,dev_val,digital_1,arabic-024_03,huawei,1,78,0.9999886751174927,1.0,1.1324882507324219e-05,11.391866683959961,1,3211,1971,834,15,15,0.5534612536430359,0.04520524205635491,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/huawei/arabic-024_03__c059abb9__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/huawei/arabic-024_03__c059abb9__overlay.png,0.11074263961226852,0.08420364945023148,0.02653899016203704,0.034722222222222224,0.1147261877997602,0.08723255770383694,0.02749363009592326,0.0,0.5305389165878296,0.3821490705013275,0.1483898013830185,0.0,0.5305389165878296,0.3821490705013275,0.1483898013830185,4.790737501339587,4.538390829808351,5.591388386559039,0.0,4.62439244920974,4.38080781488445,5.397242956470184,0.4158127287880694,1.0,0.0,1.0,0.0,0.8892573603877315,0.7203036210033513,0.27969637899664873,0,432,463
train/attack/digital_1/iphone15pro/arabic-024_03.jpg,dev_val,digital_1,arabic-024_03,iphone15pro,1,79,0.9997965693473816,1.0,0.0002034306526184082,8.499818801879883,1,2769,1748,811,26,27,0.6197531223297119,0.04414399660912454,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/iphone15pro/arabic-024_03__8a15bc35__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/iphone15pro/arabic-024_03__8a15bc35__overlay.png,0.10109456380208333,0.08074951171875,0.020345052083333332,0.061342592592592594,0.10770123689889026,0.08602660681257707,0.021674630086313193,0.0,0.5388723611831665,0.4412679672241211,0.09760446101427078,0.0,0.5388723611831665,0.4412679672241211,0.09760446101427078,5.330379210479976,5.464651832955404,4.797454467773438,0.0,5.003399930207477,5.129435921906056,4.503166172875298,0.43117112428427623,1.0,0.0,1.0,0.0,0.8989054361979166,0.8188727871393495,0.18112721286065045,0,463,463
train/attack/digital_1/scan/arabic-024_03.jpg,dev_val,digital_1,arabic-024_03,scan,1,74,0.9999992847442627,1.0,7.152557373046875e-07,14.137882232666016,1,2003,1244,824,20,20,0.6888007521629333,0.039079092081310676,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/scan/arabic-024_03__79b9e607__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/scan/arabic-024_03__79b9e607__overlay.png,0.11166946976273148,0.088623046875,0.023046422887731483,0.046296296296296294,0.11709031780946602,0.09292513652912622,0.024165181280339804,0.0,0.6589711308479309,0.598235011100769,0.060736123472452164,0.0,0.6589711308479309,0.598235011100769,0.060736123472452164,5.901085876453724,6.750332246470386,2.635381801693155,0.0,5.6278874562475325,6.437816864689349,2.513373384948102,0.5418808130384649,1.0,1.0,0.0,0.0,0.8883305302372685,0.9078318908281353,0.09216810917186465,0,176,208
train/attack/digital_1/huawei/arabic-120_03.jpg,dev_val,digital_1,arabic-120_03,huawei,1,67,0.9999998807907104,1.0,1.1920928955078125e-07,16.291847229003906,1,3181,1964,829,17,18,0.6070403456687927,0.042784981905910735,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/huawei/arabic-120_03__0276e20a__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/huawei/arabic-120_03__0276e20a__overlay.png,0.1364723488136574,0.1119113498263889,0.024560998987268517,0.04050925925925926,0.1422341488238842,0.1166361957177322,0.02559795310615199,0.0,0.7339912056922913,0.6698145866394043,0.06417664140462875,1.1620410305113182e-06,0.7339920401573181,0.6698153614997864,0.06417671591043472,5.378314450310373,5.985224802296691,2.6129491490918375,2.86858128674794e-05,5.160448782705163,5.742774422451043,2.5071034251957847,0.5917578913334339,1.0,1.0,0.0,0.0,0.8635276511863426,0.9125648383878032,0.08743516161219676,0,175,239
train/attack/digital_1/iphone15pro/arabic-120_03.jpg,dev_val,digital_1,arabic-120_03,iphone15pro,1,65,0.9999998807907104,1.0,1.1920928955078125e-07,16.367359161376953,1,2768,1737,816,24,24,0.6538118124008179,0.04313869102328431,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/iphone15pro/arabic-120_03__e1549485__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/iphone15pro/arabic-120_03__e1549485__overlay.png,0.12613706235532407,0.10546875,0.020668312355324073,0.05555555555555555,0.13355688955269607,0.11167279411764706,0.02188409543504902,0.0,0.6574694514274597,0.5775172710418701,0.07995212823152542,0.0,0.6574694514274597,0.5775172710418701,0.07995212823152542,5.212341552519983,5.475719310619213,3.868343329489603,0.0,4.922767021824428,5.171512682251478,3.65343536674018,0.5239125618747636,1.0,1.0,0.0,0.0,0.8738629376446759,0.8783941453094475,0.12160585469055256,0,176,239
train/attack/digital_1/scan/arabic-120_03.jpg,dev_val,digital_1,arabic-120_03,scan,1,65,0.9999862909317017,1.0,1.3709068298339844e-05,11.199203491210938,1,1992,1249,817,23,24,0.6245840191841125,0.034149804926560584,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/scan/arabic-120_03__5f783b19__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/scan/arabic-120_03__5f783b19__overlay.png,0.15047426576967593,0.1268287941261574,0.023645471643518517,0.05439814814814815,0.15913068007955936,0.134124942625459,0.02500573745410037,0.0,0.7997940182685852,0.766599178314209,0.03319482505321503,0.0,0.79979407787323,0.7665992379188538,0.033194828778505325,5.3151548151947345,6.044362272747526,1.4038554846214748,0.0,5.026020610691559,5.715560602769953,1.3274884949678671,0.6406633977936707,1.0,1.0,0.0,0.0,0.8495257342303241,0.9584957801505344,0.041504219849465576,0,176,208
train/attack/digital_1/huawei/arabic-NF-1048.jpg,dev_val,digital_1,arabic-NF-1048,huawei,1,55,0.9999996423721313,1.0,3.5762786865234375e-07,14.80477237701416,1,3045,1891,824,20,20,0.5564140677452087,0.03962426046723301,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/huawei/arabic-NF-1048__10943072__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/huawei/arabic-NF-1048__10943072__overlay.png,0.1842922634548611,0.16403763382523148,0.02025462962962963,0.046296296296296294,0.19323848983616504,0.17200062575849515,0.021237864077669904,0.0,0.7824299931526184,0.7263762950897217,0.056053709238767624,6.961577309994027e-05,0.7824844121932983,0.7264267802238464,0.056057609617710114,4.245593268456762,4.4281076125714876,2.7674517018454416,0.0015037006989587099,4.04931964049563,4.223396147661795,2.6395125899996077,0.5892459223571334,1.0,1.0,0.0,0.0,0.8157077365451388,0.9283594531143796,0.07164054688562041,0,144,207
train/attack/digital_1/iphone15pro/arabic-NF-1048.jpg,dev_val,digital_1,arabic-NF-1048,iphone15pro,1,57,0.9999996423721313,1.0,3.5762786865234375e-07,14.76966667175293,1,2629,1605,839,12,13,0.47722119092941284,0.04124143325387366,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/iphone15pro/arabic-NF-1048__b270f8c9__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/iphone15pro/arabic-NF-1048__b270f8c9__overlay.png,0.2001003689236111,0.17763038917824073,0.02246997974537037,0.028935185185185185,0.2060628352205006,0.1829233089988081,0.02313952622169249,0.0,0.8640400767326355,0.829491138458252,0.03454895690083504,0.0,0.8640400767326355,0.829491138458252,0.03454895690083504,4.31803340183988,4.669759168437731,1.5375606605944259,0.0,4.193090305721828,4.534638822128769,1.4930710581466706,0.6579772415121349,1.0,1.0,0.0,0.0,0.7998996310763888,0.9600146369521465,0.03998536304785348,0,144,176
train/attack/digital_1/scan/arabic-NF-1048.jpg,dev_val,digital_1,arabic-NF-1048,scan,1,50,1.0,1.0,0.0,16.68437385559082,1,2005,1248,823,20,21,0.5345972776412964,0.03462940461725395,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/scan/arabic-NF-1048__f425baf8__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/scan/arabic-NF-1048__f425baf8__overlay.png,0.19583921079282407,0.1732155128761574,0.022623697916666668,0.047453703703703706,0.20559547767314704,0.1818447182563791,0.023750759416767922,0.0,0.856643795967102,0.8262994289398193,0.030344316735863686,0.00018808842287398875,0.8568049669265747,0.8264549374580383,0.030350027605891228,4.37422001701863,4.770354659461664,1.3412624606125645,0.003963619447881129,4.167430999084094,4.544838834927483,1.2778550392146304,0.6512094892534277,1.0,1.0,0.0,0.0,0.8041607892071759,0.9645776707145637,0.03542232928543627,0,175,176
train/attack/digital_1/huawei/arabic-NF-1098.jpg,dev_val,digital_1,arabic-NF-1098,huawei,1,68,0.9999996423721313,1.0,3.5762786865234375e-07,14.956074714660645,1,3037,1894,821,21,22,0.5534988045692444,0.04308769792935445,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/huawei/arabic-NF-1098__795dc6e7__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/huawei/arabic-NF-1098__795dc6e7__overlay.png,0.19500732421875,0.17914948640046297,0.01585783781828704,0.04976851851851852,0.20522086251522534,0.1885324680267966,0.016688394488428744,0.0,0.830836296081543,0.7970784306526184,0.033757857978343964,0.0028793548699468374,0.833235502243042,0.7993801832199097,0.033855341374874115,4.26053892801252,4.44923648215694,2.128780629816687,0.05785494436358297,4.060189066699904,4.240013359960321,2.0286757601726424,0.6280146397278167,1.0,1.0,0.0,0.0,0.80499267578125,0.9593688214489672,0.040631178551032765,0,176,207
train/attack/digital_1/iphone15pro/arabic-NF-1098.jpg,dev_val,digital_1,arabic-NF-1098,iphone15pro,1,57,0.9999998807907104,1.0,1.1920928955078125e-07,16.249544143676758,1,2624,1608,836,14,14,0.5225099921226501,0.04532137784090909,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/iphone15pro/arabic-NF-1098__aff0336f__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/iphone15pro/arabic-NF-1098__aff0336f__overlay.png,0.21162245008680555,0.19346336082175927,0.018159089265046297,0.032407407407407406,0.21871028334330145,0.19994299491626794,0.018767288427033492,0.0,0.7894091010093689,0.7419556379318237,0.04745342954993248,0.0022031397093087435,0.7911520600318909,0.7435938119888306,0.04755820333957672,3.730271059075068,3.835122241132773,2.613205368249039,0.06798259674438409,3.6173519047115343,3.7190290777640524,2.534100945082249,0.5724417766885894,1.0,1.0,0.0,0.0,0.7883775499131944,0.9398874016394494,0.0601125983605506,0,176,176
train/attack/digital_1/scan/arabic-NF-1098.jpg,dev_val,digital_1,arabic-NF-1098,scan,1,90,0.9999997615814209,1.0,2.384185791015625e-07,15.212198257446289,1,2000,1248,821,21,22,0.4762447476387024,0.04811205846528624,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/scan/arabic-NF-1098__74f92af0__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/scan/arabic-NF-1098__74f92af0__overlay.png,0.19507288049768517,0.17741111472800927,0.017661765769675927,0.04976851851851852,0.20528985231425093,0.1867030488733252,0.0185868034409257,0.0,0.7645145058631897,0.7259314656257629,0.03858303651213646,0.014064306393265724,0.7754203081130981,0.7362868785858154,0.039133425801992416,3.9191224526582094,4.091803756144003,2.184551477767923,0.2825944354367811,3.77719745701853,3.943625361390715,2.105441418497263,0.5701304557988472,1.0,1.0,0.0,0.0,0.8049271195023149,0.9495326269114295,0.05046737308857052,0,207,176
train/attack/digital_1/huawei/arabic-NM-1090.jpg,dev_val,digital_1,arabic-NM-1090,huawei,1,55,0.9999957084655762,1.0,4.291534423828125e-06,12.365957260131836,1,3189,1973,828,18,18,0.4734076261520386,0.0490946746678744,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/huawei/arabic-NM-1090__9e1bef3f__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/huawei/arabic-NM-1090__9e1bef3f__overlay.png,0.2146629050925926,0.1946750217013889,0.019987883391203703,0.041666666666666664,0.22399607487922704,0.20313915307971014,0.020856921799516908,0.0,0.832150399684906,0.7898613810539246,0.04228902980685234,3.2062066566140857e-06,0.8321530818939209,0.7898638248443604,0.042289163917303085,3.876544945322373,4.057332954946266,2.115733265957663,7.694895975873806e-05,3.7150342136244867,3.8882894452869174,2.0275841432306945,0.6081570070146939,1.0,1.0,0.0,0.0,0.7853370949074074,0.9491810226143222,0.0508189773856777,0,176,208
train/attack/digital_1/iphone15pro/arabic-NM-1090.jpg,dev_val,digital_1,arabic-NM-1090,iphone15pro,1,63,0.9999910593032837,1.0,8.940696716308594e-06,11.62729263305664,1,2766,1767,801,31,32,0.5291712880134583,0.04244937968164794,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/iphone15pro/arabic-NM-1090__319cd7c8__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/iphone15pro/arabic-NM-1090__319cd7c8__overlay.png,0.17655662254050927,0.15994827835648148,0.016608344184027776,0.07291666666666667,0.19044309847066168,0.1725284800249688,0.017914618445692886,0.0,0.8141336441040039,0.7704423666000366,0.04369131848216057,0.0,0.8141336441040039,0.7704423666000366,0.04369131848216057,4.611175907135449,4.816821878400772,2.6306847930197916,0.0,4.274944330573489,4.465595283100716,2.438864026862098,0.6236905456333423,1.0,1.0,0.0,0.0,0.8234433774594907,0.9463339752638421,0.053666024736157884,0,207,208
train/attack/digital_1/scan/arabic-NM-1090.jpg,dev_val,digital_1,arabic-NM-1090,scan,1,80,0.9999877214431763,1.0,1.2278556823730469e-05,11.3095703125,1,1993,1249,817,23,24,0.5551511645317078,0.03868000305997552,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/scan/arabic-NM-1090__2155706f__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/scan/arabic-NM-1090__2155706f__overlay.png,0.21296748408564814,0.19368941695601852,0.01927806712962963,0.05439814814814815,0.22521897949816402,0.20483189259485923,0.020387086903304773,0.0,0.808428943157196,0.7613515853881836,0.047077279537916183,0.0,0.808428943157196,0.7613515853881836,0.047077279537916183,3.7960205363184643,3.9307856740622302,2.4420124290137086,0.0,3.589524048810399,3.7169582126259746,2.3091714751206016,0.583209963659032,1.0,1.0,0.0,0.0,0.7870325159143519,0.9417669487318224,0.05823305126817759,0,176,208
train/attack/digital_1/huawei/chinese-001_03.jpg,dev_val,digital_1,chinese-001_03,huawei,1,77,0.9999833106994629,1.0,1.6689300537109375e-05,11.001492500305176,1,3193,1962,833,15,16,0.6400020122528076,0.03817620798319328,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/huawei/chinese-001_03__b72bb8d0__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/huawei/chinese-001_03__b72bb8d0__overlay.png,0.1344627097800926,0.11845793547453703,0.016004774305555556,0.03587962962962963,0.13946672418967587,0.12286633403361344,0.016600390156062426,0.0,0.6503853797912598,0.5923662781715393,0.05801904946565628,0.0,0.650385320186615,0.5923662185668945,0.05801904574036598,4.836920071408158,5.000646649787938,3.625108880511785,0.0,4.663372743322527,4.821224814967105,3.4950410921021366,0.5109185959969391,1.0,1.0,0.0,0.0,0.8655372902199074,0.9107928040126134,0.08920719598738654,0,144,240
train/attack/digital_1/iphone15pro/chinese-001_03.jpg,dev_val,digital_1,chinese-001_03,iphone15pro,1,70,0.9999179840087891,1.0,8.20159912109375e-05,9.409313201904297,1,2778,1765,806,29,29,0.6941253542900085,0.04071029776674938,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/iphone15pro/chinese-001_03__0e6185f6__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/iphone15pro/chinese-001_03__0e6185f6__overlay.png,0.13209590205439814,0.11832682291666667,0.01376907913773148,0.06712962962962964,0.1416015625,0.12684165632754343,0.014759906172456577,0.0,0.6880918741226196,0.6398993134498596,0.048192672431468964,0.0006467674393206835,0.6885372400283813,0.6403135061264038,0.048223868012428284,5.209032705944639,5.40789736153499,3.500065033354796,0.0096346046133288,4.862497474407328,5.048132645579155,3.267220499166771,0.5469356775283813,1.0,1.0,0.0,0.0,0.8679040979456019,0.9299618730606413,0.07003812693935876,0,176,399
train/attack/digital_1/scan/chinese-001_03.jpg,dev_val,digital_1,chinese-001_03,scan,1,82,0.9996151924133301,0.99951171875,0.00010347366333007812,7.862371444702148,1,1991,1248,817,23,24,0.7056731581687927,0.036521285954712365,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/scan/chinese-001_03__f3a61eaf__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/scan/chinese-001_03__f3a61eaf__overlay.png,0.1331154152199074,0.11946840639467593,0.01364700882523148,0.05439814814814815,0.14077321756425948,0.12634112989596083,0.014432087668298654,0.0,0.743820071220398,0.7145228981971741,0.029297171160578728,0.00033270963467657566,0.7440676093101501,0.7147607207298279,0.0293069239705801,5.587783127833865,5.980852342138688,2.146783338075682,0.006116194135331093,5.285576490929475,5.657387434467443,2.0306780726502467,0.6032943917458906,1.0,1.0,0.0,0.0,0.8668845847800926,0.9606125542760561,0.03938744572394391,0,176,399
train/attack/digital_1/huawei/chinese-113_03.jpg,dev_val,digital_1,chinese-113_03,huawei,1,85,0.9999998807907104,1.0,1.1920928955078125e-07,15.62693977355957,1,3178,1973,825,19,20,0.6817541122436523,0.03933475378787879,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/huawei/chinese-113_03__80b1dbcd__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/huawei/chinese-113_03__80b1dbcd__overlay.png,0.12678584346064814,0.11158130787037036,0.015204535590277778,0.04513888888888889,0.13277935606060606,0.1168560606060606,0.015923295454545454,0.0,0.6599083542823792,0.619325578212738,0.04058279097080231,0.00016078731277957559,0.6600144505500793,0.6194251179695129,0.040589313954114914,5.204905660364218,5.550442005324403,2.669124007756746,0.003562057390809059,4.970761043974495,5.300753035460338,2.5490523660746565,0.5272350944894733,1.0,1.0,0.0,0.0,0.8732141565393519,0.9385023842042114,0.061497615795788566,0,144,239
train/attack/digital_1/iphone15pro/chinese-113_03.jpg,dev_val,digital_1,chinese-113_03,iphone15pro,1,72,1.0,1.0,0.0,16.922531127929688,1,2791,1770,807,28,29,0.6585173010826111,0.047126703841387854,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/iphone15pro/chinese-113_03__fc161e43__heatmap.png,output/resnet18_gradcam_clean/visuals/dev_val/digital_1/iphone15pro/chinese-113_03__fc161e43__overlay.png,0.12068684895833333,0.10783103660300926,0.012855812355324073,0.06597222222222222,0.12921119888475838,0.11544735517348204,0.013763843711276333,0.0,0.6087632775306702,0.5649594068527222,0.043803874403238297,0.0010878550820052624,0.6094262003898621,0.5655746459960938,0.0438515767455101,5.044155869384272,5.239302381304899,3.407320610517271,0.016489592821974503,4.716512234619853,4.898983135180604,3.1859978698816325,0.48021500150510366,1.0,1.0,0.0,0.0,0.8793131510416666,0.9280444865856993,0.07195551341430073,0,144,240
